roundID,text,playerID,director_msg,chit_chat
01JGZ46FTGGAC0CQ3WD4VCW3FY,diamond at the bottom with a middle window,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ23THG3GTCNSRY675B8WPS,diamond,01JGZ1Z8415GTZE2EWB2MHN6P2,TRUE,FALSE
01JGZ23THG3GTCNSRY675B8WPS,ok,01JGZ1SZ21EGZFNGNZ5JZRQVEV,FALSE,FALSE
01JGZ3BKRSSTANVHKPWGERHZN7,simliar to the capital letter e,01JGZ35EM7WTF6KRT67SJC6CXQ,TRUE,FALSE
01JGZ2F5D9HTTBVZQBWQ36MHAA,down left,01JGZ1VPDVF3N9XVYQKWC5VSR0,TRUE,FALSE
01JGZ26EJJ40G5M9J7N8SA3NMJ,triangle base and top,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ26EJJ40G5M9J7N8SA3NMJ,.,01JGZ1SAB2MDGX7YH93HRH7DSB,FALSE,FALSE
01JGZ3H0D1HS6SZ9RARZXBFXQB,describe,01JGZ32DCV7YZ7BJF3XRYGK165,FALSE,FALSE
01JGZ3H0D1HS6SZ9RARZXBFXQB,M shape next to a star,01JGZ346ABTAYG44HB9S1PX67R,TRUE,FALSE
01JGZ3ZPBV8236DKDQAT52YPCB,Sail boat.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ25S1QVGJZE7V5TRVMK9FG,"open mouth like a car drive thru, garage",01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ3ZPJF15XY5AP4YMCPJA9A,I gotha.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,TRUE
01JGZ3ZPJF15XY5AP4YMCPJA9A,Pincer.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ3ZPVYSYMGCFECHEEZERR5,Spikey animal.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ20EZF21WEZ9RQZ5977BRB,Large wide V on bottom. Two large ears on top. Flat on top of both ears,01JGZ1T2E2NQGWSG548FSTVSBS,TRUE,FALSE
01JGZ1Y4AYVEHCHWYWEAKHKXD4,has a white traingle in the top right,01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ26EKHS2TG610GJ76H150M,.,01JGZ1ZY5F3WYAK7V5DZWPSGQD,FALSE,FALSE
01JGZ26EKHS2TG610GJ76H150M,largest of all shapes,01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ2F5KGC6WEPSEX20GWZAYZ,down right,01JGZ1W1EBA4WB7SW4Y5S9Y373,TRUE,FALSE
01JGZ2MQ7TP98HMA50C7KS4ZS9,so,01JGZ204C2S04A0C870XB1VVEX,FALSE,FALSE
01JGZ2MQ7TP98HMA50C7KS4ZS9,"ok so it has a point sticking out of the top right, more shaped like a rectangle",01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ2MQ7TP98HMA50C7KS4ZS9,not sharp edge,01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ2MQ7TP98HMA50C7KS4ZS9,"whole left side is flat, bottom left had two triangles cut",01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ2MQ7TP98HMA50C7KS4ZS9,got it?,01JGZ204C2S04A0C870XB1VVEX,FALSE,FALSE
01JGZ1Y4A6FD7MW7PQ12YMSQFB,The top part looks like a plug (Two rectangles),01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ2MQA2CFYPRAR8H19R83YD,"ok so its very cut out, but the rectangle on the top right has the white highlight under it",01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ2MQA2CFYPRAR8H19R83YD,"making it look almost 3D, you know? it's come up a few times",01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ3GYY7MXMF2S0GRQR68VW5,please describe the image to me,01JGZ346ABTAYG44HB9S1PX67R,FALSE,FALSE
01JGZ3GYY7MXMF2S0GRQR68VW5,An M letter next to a rectangular bar and an arrow,01JGZ32DCV7YZ7BJF3XRYGK165,TRUE,FALSE
01JGZ3ZPGR0Q4F871V4E2YSVMW,Sideways tree/pine cone.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ1Y4AVE9954S0MZZ2AT28Q,backpack again,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ25RZNJ2VKYMC6YCBTKX3S,diamond bottom,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ2WFGBTQ479342CC4K7165,that WAS the target!!!!!,01JGZ2KCC993JR55HD2PMXH70G,FALSE,FALSE
01JGZ2WFGBTQ479342CC4K7165,spiky symetrical,01JGZ2NAE9P9AYJD43E5V1BPDQ,TRUE,FALSE
01JGZ3BND461AHCQGM2B304E2J,tree,01JGZ35EM7WTF6KRT67SJC6CXQ,TRUE,FALSE
01JGZ1YQX9D0225HVPKTT49Y4H,hi,01JGZ1V3JBNF4CFYVAGS88ZS2E,FALSE,FALSE
01JGZ1YQX9D0225HVPKTT49Y4H,looks like an X on top,01JGZ1T59TW9YKBB2WEVWYAQ9H,TRUE,FALSE
01JGZ3ZMXCE809K2BVK3R88D93,Nailed it.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,TRUE
01JGZ3ZMXCE809K2BVK3R88D93,good job!,01JGZ3TKY23CBK2JNRRAK6CSZC,FALSE,FALSE
01JGZ3ZMXCE809K2BVK3R88D93,This one looks like a pincer claw.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ3ZMXCE809K2BVK3R88D93,Forming off to the right hand side.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ1Y4AFGJS33R7Z9PNY7TPJ,spaceship,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ20EZTFYY952CH955C34T8,"wide v shaped at the bottom, and triangle top right",01JGZ1S84XG3Y97MGBG44FP5R0,TRUE,FALSE
01JGZ1YQVJRZGC6YT0ZZ0P33Z4,turn up one side heart with rect,01JGZ1T59TW9YKBB2WEVWYAQ9H,TRUE,FALSE
01JGZ1YQVJRZGC6YT0ZZ0P33Z4,funky number 8,01JGZ1T59TW9YKBB2WEVWYAQ9H,TRUE,FALSE
01JGZ1Y4B14CZFH29QW5X906H6,3 jagged triangles on right side,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ26ER29Q1SM5KN1D1V5VPC,"like 2 triangles pointy side up, and a smaller pointing down",01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ3BMA1D2EDSHXD4D6M08NK,looks like a snake or W,01JGZ35JFMKR5D7ZCZQRMAXZAB,TRUE,FALSE
01JGZ46G2NVPB05KQ09T4RGSFS,rectangle at the middle seperating them,01JGZ37TNV9YXE9AT99DY97WAH,TRUE,FALSE
01JGZ1Y4ARXQA5DRAFC2D1DRCQ,looks like a squished arrow point up,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ1Y4ARXQA5DRAFC2D1DRCQ,not registering vclicking again,01JGZ1RYJ4KTDP08939A90P03W,FALSE,FALSE
01JGZ2F5H0BFKWFA55DXFFQCSB,top right,01JGZ1VPDVF3N9XVYQKWC5VSR0,TRUE,FALSE
01JGZ23TFZ5BFCE0S3AHKFVQMQ,blank diamond,01JGZ1SZ21EGZFNGNZ5JZRQVEV,TRUE,FALSE
01JGZ2MQ6YZCE9KRR113XPYKCM,that was right,01JGZ204C2S04A0C870XB1VVEX,FALSE,FALSE
01JGZ2MQ6YZCE9KRR113XPYKCM,square in middle\,01JGZ22DHJXADB0HGG4NS7BEZ1,TRUE,FALSE
01JGZ1X5RHC593D0V34FV9VX04,ready,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5RHC593D0V34FV9VX04,sideways Shrek,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ26EHPJB9M73SFNW6B505J,flat base no ears,01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ348KZ88343PV48JNDHV3X,rotated square bottoms and top,01JGZ2FSGNCVJ5K2MHJ7B3P6Q8,TRUE,FALSE
01JGZ3490PVYCYHG92SVVMYSVY,"hole on top, serrated edge on bottom",01JGZ2RN3HPDEH59H1BFYSCHAT,TRUE,FALSE
01JGZ3H17414GF46C1303E606C,please describe the image to me,01JGZ346ABTAYG44HB9S1PX67R,FALSE,FALSE
01JGZ3H17414GF46C1303E606C,An M shaped Letter next to a vertical bar and an arrow,01JGZ32DCV7YZ7BJF3XRYGK165,TRUE,FALSE
01JGZ1X5PVQQPB430WFQZYGJRZ,which one?,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5PVQQPB430WFQZYGJRZ,side waves,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ25S3X07S61X4PV5JA9JZ7,two triangles wjite,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ25S3X07S61X4PV5JA9JZ7,Frozen for me now,01JGZ1RJTH934E99B6DAFAQ5V5,FALSE,FALSE
01JGZ25S3X07S61X4PV5JA9JZ7,keep clicking,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,TRUE
01JGZ25S4X1BP8MQQJAR9N61AD,3 white triangles,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ26EM74PH723KT42XDSNK8,.,01JGZ1ZY5F3WYAK7V5DZWPSGQD,FALSE,FALSE
01JGZ26EM74PH723KT42XDSNK8,"2 spikes either side, not a triangle top",01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ2F5MQS8NFDA4APADQ0WWT,down left,01JGZ1VPDVF3N9XVYQKWC5VSR0,TRUE,FALSE
01JGZ2WGCW1DBTJCA1VEEQSPPQ,final stretch,01JGZ2KCC993JR55HD2PMXH70G,FALSE,FALSE
01JGZ2WGCW1DBTJCA1VEEQSPPQ,"top hat, leg right",01JGZ2NAE9P9AYJD43E5V1BPDQ,TRUE,FALSE
01JGZ349BQZ28RC3WSNFKH05KC,rotated square top flat line bottom,01JGZ2RN3HPDEH59H1BFYSCHAT,TRUE,FALSE
01JGZ25S33473RS4KWMHG5DFWY,famous dinasaur with backpack,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ46FGW6SSKR2YEPNRA9JBD,fat face pointy nose,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ3ZNB8KMYVF62VCSG92D4D,Just as I was clicking it.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,TRUE
01JGZ3ZNB8KMYVF62VCSG92D4D,that one is tough to describe,01JGZ3TKY23CBK2JNRRAK6CSZC,FALSE,FALSE
01JGZ3ZNB8KMYVF62VCSG92D4D,This one is really spikey',01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ1X5SPSBX9MAEF11ZVDSHX,ready,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5SPSBX9MAEF11ZVDSHX,white lozenge,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ1YQVXTA7CH5RB2JEMK31Y,Egyptian with back pack,01JGZ1T59TW9YKBB2WEVWYAQ9H,TRUE,FALSE
01JGZ3ZNKDVVZXPNTFSWKM1M84,hook on the right side,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ3ZNX6S430JJE1NJE4X76D,guy kicking out left leg,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ3ZQ8QV0VNSPK8B4JGFMRQ,the E,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ1X5S5D3X2SQ603X4J66JB,ready,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5S5D3X2SQ603X4J66JB,M,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ1YQWHZCXBE2JFB3AVGBME,W,01JGZ1V3JBNF4CFYVAGS88ZS2E,TRUE,FALSE
01JGZ23THMS1RS79H9ZJ0HMWA9,flat top and bottom,01JGZ1Z8415GTZE2EWB2MHN6P2,TRUE,FALSE
01JGZ23THMS1RS79H9ZJ0HMWA9,ok,01JGZ1SZ21EGZFNGNZ5JZRQVEV,FALSE,FALSE
01JGZ2F5BD7X2QE61YZH8HEYXP,What shape,01JGZ1W1EBA4WB7SW4Y5S9Y373,FALSE,FALSE
01JGZ2F5BD7X2QE61YZH8HEYXP,"1ST SHAPE 
 RIGHT",01JGZ1VPDVF3N9XVYQKWC5VSR0,TRUE,FALSE
01JGZ3BM8AV22C4HSGZ5FKNNJE,capital e,01JGZ35JFMKR5D7ZCZQRMAXZAB,TRUE,FALSE
01JGZ3ZPM2V0JXNG3MQG8V973E,good simple description,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,TRUE
01JGZ3ZPM2V0JXNG3MQG8V973E,We're doing great.,01JGZ3JVRYF6NH3RSEDXMAK58V,FALSE,FALSE
01JGZ3ZPM2V0JXNG3MQG8V973E,side bowtie,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ46F922JS7ECSG1Y22NEY3,the eyes one again,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ1X5SR1DAPEH9KVNQQGYFP,M,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ46HE44JKBTDV6W4QW0AP5,it look like letter M but adjacent,01JGZ37TNV9YXE9AT99DY97WAH,TRUE,FALSE
01JGZ46GAWDV0Z12GFF4RK4XSP,two sharp object at the top and botton left,01JGZ37TNV9YXE9AT99DY97WAH,TRUE,FALSE
01JGZ26ERCE9393JG5411APMQ9,.,01JGZ1SAB2MDGX7YH93HRH7DSB,FALSE,FALSE
01JGZ26ERCE9393JG5411APMQ9,the triangle shaped up with a flat base,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ2TAPN2HC3YX1R84M1K9WK,3 bottom legs then a left arrow on top,01JGZ2K7TZC4RSDH8V7Y3HMSYA,TRUE,FALSE
01JGZ3BMXWTB1W46G6AEMGBFY5,white square,01JGZ35EM7WTF6KRT67SJC6CXQ,TRUE,FALSE
01JGZ3H0SZT57RZN6QXWV4TAGN,describe the right image to me,01JGZ346ABTAYG44HB9S1PX67R,FALSE,FALSE
01JGZ3H0SZT57RZN6QXWV4TAGN,An arrow facing west with a diagonal head,01JGZ32DCV7YZ7BJF3XRYGK165,TRUE,FALSE
01JGZ1Y499T3YFWXE49T2VY3H3,"Top has two shapes that look like triangles, with their straight edges facing each other.",01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ3BMQYZHRB99YPAB8ZYMXG,w,01JGZ35EM7WTF6KRT67SJC6CXQ,TRUE,FALSE
01JGZ1X5SGKYEJ00EE317TGN5P,"arrow pointing left BUT tip cut off, not the big one",01JGZ1SJWNZE8QE3NNJR20DXCP,TRUE,FALSE
01JGZ20F1CET7KTCNT0RKC8XX7,two small legs,01JGZ1T2E2NQGWSG548FSTVSBS,TRUE,FALSE
01JGZ25S2JW88W3D44EN6H3Y7T,Black Diamond on the bottom,01JGZ1RJTH934E99B6DAFAQ5V5,TRUE,FALSE
01JGZ26EJQD04JZM6T5TEEG99B,1 mleg no spike on top,01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ26EJW898KKQV4KRAYJWP4,flat base two ears,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ2F5BXKDG4VR4J346C81M2,Hmm what please,01JGZ1W1EBA4WB7SW4Y5S9Y373,FALSE,FALSE
01JGZ2F5BXKDG4VR4J346C81M2,down right,01JGZ1VPDVF3N9XVYQKWC5VSR0,TRUE,FALSE
01JGZ2WFT6EY9MKYCW8EBQ1QZG,cat ears arms and legs,01JGZ2KCC993JR55HD2PMXH70G,TRUE,FALSE
01JGZ2WFT6EY9MKYCW8EBQ1QZG,yaaay,01JGZ2KCC993JR55HD2PMXH70G,TRUE,TRUE
01JGZ1X5SB1HC9Q48HC91X7CGT,readt,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5SB1HC9Q48HC91X7CGT,side profile,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ46GVZMCM9TSM8R7ZX7TMB,it look like it has a whole in the face,01JGZ37TNV9YXE9AT99DY97WAH,TRUE,FALSE
01JGZ2Z3P7XNKC9ZQ72TWFHW10,Shape please,01JGZ2NWEK2Y904HFY4N6D138M,FALSE,FALSE
01JGZ2Z3P7XNKC9ZQ72TWFHW10,triangle with s shape ontop,01JGZ29ZYEPST8VT6VPFZ1XZC9,TRUE,FALSE
01JGZ347914KCBVCXNTPTRV0PK,"chimney on top, flat bottom",01JGZ2RN3HPDEH59H1BFYSCHAT,TRUE,FALSE
01JGZ3BNG0Z3FZ87B96XWPF7GX,rectangle,01JGZ35JFMKR5D7ZCZQRMAXZAB,TRUE,FALSE
01JGZ1Y4B0GJCCK6KV3GTDQTB1,2 rectangles on the top with white one inbetween,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ1Y4B0GJCCK6KV3GTDQTB1,tihs game is very  buggy,01JGZ1RYJ4KTDP08939A90P03W,FALSE,FALSE
01JGZ1Y4B0GJCCK6KV3GTDQTB1,not clicking,01JGZ1RYJ4KTDP08939A90P03W,FALSE,FALSE
01JGZ1Y4B0GJCCK6KV3GTDQTB1,very,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,TRUE
01JGZ1Y4B0GJCCK6KV3GTDQTB1,Last round!,01JGZ1RYJ4KTDP08939A90P03W,FALSE,FALSE
01JGZ2WFNGFSPTZJA93ZWNJY7T,triangles on spikes,01JGZ2NAE9P9AYJD43E5V1BPDQ,TRUE,FALSE
01JGZ2WFNGFSPTZJA93ZWNJY7T,and thats not what i clicked on the last,01JGZ2NAE9P9AYJD43E5V1BPDQ,TRUE,TRUE
01JGZ2WFW57ZZRFVFANV43Y8V3,three spikes top hat again,01JGZ2KCC993JR55HD2PMXH70G,TRUE,FALSE
01JGZ2Z40YG2YBKEDDKF609NRH,Shape please,01JGZ2NWEK2Y904HFY4N6D138M,FALSE,FALSE
01JGZ2Z40YG2YBKEDDKF609NRH,L WITH 4 POINTED EDGE,01JGZ29ZYEPST8VT6VPFZ1XZC9,TRUE,FALSE
01JGZ3ZQADE260NBF0TFCYAAFN,the elephant,01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ23TFEETJNDRNQPDDQR1MN,cap top,01JGZ1SZ21EGZFNGNZ5JZRQVEV,TRUE,FALSE
01JGZ23TKBQABT8V7Z83JABH8E,cross,01JGZ1SZ21EGZFNGNZ5JZRQVEV,TRUE,FALSE
01JGZ26EP92SEYCSQWB5G1G23T,triangle base but not triangle top,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ1Y4A2W70GPWRV6WCATW0F,has small triangle at top right coner,01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ1Y4A2W70GPWRV6WCATW0F,corner*,01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ25S4D1D704DPZ3EBN0PW7,"two white traingles,",01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ34824C88SP6Y0823PQFKV,"rotate square on top, flat line on bottom (not flat bucket)",01JGZ2RN3HPDEH59H1BFYSCHAT,TRUE,FALSE
01JGZ3ZPTAA9QQ09JTF9E962GT,"the M on the left side, not inverse crown",01JGZ3TKY23CBK2JNRRAK6CSZC,TRUE,FALSE
01JGZ1X5S8XYY3JS4F4XJQSA8F,ready,01JGZ1SJWNZE8QE3NNJR20DXCP,FALSE,FALSE
01JGZ1X5S8XYY3JS4F4XJQSA8F,white loz in middle,01JGZ1STC3KCA5ZBRR6JQ5QT7E,TRUE,FALSE
01JGZ25S40WKP749ZH6N78M8KH,"two pillars, open piano",01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ3GZDS1KNEWY1BJ21ZFKR6,please describe the image to me,01JGZ346ABTAYG44HB9S1PX67R,FALSE,FALSE
01JGZ3GZDS1KNEWY1BJ21ZFKR6,An X shaped bar,01JGZ32DCV7YZ7BJF3XRYGK165,TRUE,FALSE
01JGZ25RZS9TEZ2HBVSD07ZMYP,"wide bottom, 2 pillars. cheeers buddy",01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,FALSE
01JGZ25RZS9TEZ2HBVSD07ZMYP,Cheers!,01JGZ1RJTH934E99B6DAFAQ5V5,FALSE,FALSE
01JGZ25RZS9TEZ2HBVSD07ZMYP,2 wrong out of 64,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,TRUE
01JGZ25RZS9TEZ2HBVSD07ZMYP,not bad,01JGZ21Z3AX6J8A76HN69MCSPH,TRUE,TRUE
01JGZ2WGG71STD1VGQS856VMJ5,cat ears left leg,01JGZ2NAE9P9AYJD43E5V1BPDQ,TRUE,FALSE
01JGZ3BMNMS0H7EBV686GN25BZ,two thorns,01JGZ35JFMKR5D7ZCZQRMAXZAB,TRUE,FALSE
01JGZ26ER76NDTJ2R73AVGZ8NJ,.,01JGZ1SAB2MDGX7YH93HRH7DSB,FALSE,FALSE
01JGZ26ER76NDTJ2R73AVGZ8NJ,not a flat base but with two ears,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ1Y4AJ63E4G1S3WABKHDW4,Has a half otagon in the left (inside),01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ1Y4AJ63E4G1S3WABKHDW4,octagon*,01JGZ1RYJ4KTDP08939A90P03W,TRUE,FALSE
01JGZ20EZH36G294C7SF81RZDA,"2 Small legs, most angular",01JGZ1T2E2NQGWSG548FSTVSBS,TRUE,FALSE
01JGZ2MQ5TNCHD480RH9C9MHQM,this one is full solid,01JGZ204C2S04A0C870XB1VVEX,TRUE,FALSE
01JGZ2MQ5TNCHD480RH9C9MHQM,nice,01JGZ22DHJXADB0HGG4NS7BEZ1,FALSE,FALSE
01JGZ1X5RQK3PXKKHMCGG7ZJ77,white parallelogram shape in the black,01JGZ1SJWNZE8QE3NNJR20DXCP,TRUE,FALSE
01JGZ26EPCTA42CJ49PNH7D5S2,triangle top and bottom,01JGZ1SAB2MDGX7YH93HRH7DSB,TRUE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,which one,01JGZ37TNV9YXE9AT99DY97WAH,FALSE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,bottom right,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,wait,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,TRUE
01JGZ46HHAJ6F91B3HZT6TPKAT,triangle bottom,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,explain more,01JGZ37TNV9YXE9AT99DY97WAH,FALSE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,ok,01JGZ37TNV9YXE9AT99DY97WAH,FALSE,FALSE
01JGZ46HHAJ6F91B3HZT6TPKAT,diamond bottom,01JGZ3VV3C5A6QWRQZS1XEZF12,TRUE,FALSE
01JGZ1YQVNDTREQMFY6VHGWKH9,letter E on right side,01JGZ1V3JBNF4CFYVAGS88ZS2E,TRUE,FALSE
01JGZ1YQVNDTREQMFY6VHGWKH9,"L,N or F?",01JGZ1T59TW9YKBB2WEVWYAQ9H,FALSE,FALSE
01JGZ26EQB116MNX45YV6BZC1Z,flat base triangle top,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ23TER864YBRCB752PB2WF,hi,01JGZ1SZ21EGZFNGNZ5JZRQVEV,TRUE,TRUE
01JGZ23TER864YBRCB752PB2WF,hi,01JGZ1Z8415GTZE2EWB2MHN6P2,FALSE,FALSE
01JGZ23TER864YBRCB752PB2WF,the one with a cross on top,01JGZ1SZ21EGZFNGNZ5JZRQVEV,TRUE,FALSE
01JGZ26EMCCNYA01J0M0GBG24Z,.,01JGZ1SAB2MDGX7YH93HRH7DSB,FALSE,FALSE
01JGZ26EMCCNYA01J0M0GBG24Z,triangular base with two trianngles,01JGZ1ZY5F3WYAK7V5DZWPSGQD,TRUE,FALSE
01JGZ26EMCCNYA01J0M0GBG24Z,.,01JGZ1SAB2MDGX7YH93HRH7DSB,FALSE,FALSE
01JGZ1Y48XDDHNXRKT7A5HR00W,Hello!,01JGZ1RYJ4KTDP08939A90P03W,FALSE,FALSE
01JGZ1Y48XDDHNXRKT7A5HR00W,triangle in the top right of the shape,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ1Y48XDDHNXRKT7A5HR00W,looks a little like a roof on a house,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ3BMEYR1Q5M1GSS9WJD27X,e,01JGZ35EM7WTF6KRT67SJC6CXQ,TRUE,FALSE
01JGZ3ZNYK6VZFMJY47NRGWN6E,Sideways Bow Tie.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,FALSE
01JGZ1Y49WVDS8F7ERRDW3968J,small triangle on the top right like a roof,01JGZ1SHV9MAX6YQ45GGCG788P,TRUE,FALSE
01JGZ3ZN07THBDM1DRVY34V2DH,Sorry that was my fault for sure.,01JGZ3JVRYF6NH3RSEDXMAK58V,TRUE,TRUE
