playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M0XEQXM9M74Y1X1MWHARYCDC,01M0XEBFYW1G5QWYVD4F1CEJQ3,comp-between,1,0,pretest,15,411_314.png,E1,novel_top_familiar_bottom,411,314,"Really spikey with an arrow on the right, pointing right",1787695819965,1787695836793,16.828,FALSE
01M0XEQXM9M74Y1X1MWHARYCDC,01M0XEBFYW1G5QWYVD4F1CEJQ3,comp-between,1,0,pretest,16,313_396.png,I9,entirely_held_out,313,396,Really spikey bottom right then there is almost a flashlight/torch shape on the left,1787695836795,1787695875283,38.488,FALSE
01M0XEQXM9M74Y1X1MWHARYCDC,01M0XEBFYW1G5QWYVD4F1CEJQ3,comp-between,1,0,pretest,17,348_130.png,B6,familiar_top_novel_bottom,348,130,Kind of looks like batman's mask if you tilt your head to the left,1787695875285,1787695900547,25.262,FALSE
01M0XEQXM9M74Y1X1MWHARYCDC,01M0XEBFYW1G5QWYVD4F1CEJQ3,comp-between,1,0,pretest,18,392_464.png,H4,novel_top_familiar_bottom,392,464,Looks like a fish but like a fish that has had it's head bitten at the front,1787695900549,1787695926990,26.441,FALSE
01M0XEQXM9M74Y1X1MWHARYCDC,01M0XEBFYW1G5QWYVD4F1CEJQ3,comp-between,1,0,pretest,19,72_24.png,G3,novel_top_familiar_bottom,72,24,Barn door on its side with a rectangular hole then a spikey rectangle,1787695926992,1787695953280,26.288,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,0,10_241.png,A5,familiar_top_novel_bottom,10,241,Triangle base with a diamond shaped body with a parallelogram on top,1787695451977,1787695511982,60.005,TRUE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,1,186_218.png,D8,familiar_top_novel_bottom,186,218,Diamond pointing diagonally on top with a square/rectangle body. Sticking out on right side,1787695511983,1787695557603,45.62,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,2,421_7.png,B2,novel_combination,421,7,"Looks like bunny ears at the top, with shape balanced on a square on the left hand corner",1787695557605,1787695587084,29.479,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,3,128_349.png,C4,trained_distribution,128,349,looks like a person surfing,1787695587085,1787695599180,12.095,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,4,188_15.png,E1,novel_top_familiar_bottom,188,15,geometric bell shape balancing on a hook,1787695599181,1787695620634,21.453,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,5,258_353.png,I9,entirely_held_out,258,353,looks like a man wearing a top hat,1787695620638,1787695635523,14.885,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,6,398_345.png,J10,entirely_held_out,398,345,almost like a z shape but top part isn't the full way across. small triangle at the bottom,1787695635527,1787695680455,44.928,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,7,421_342.png,B3,trained_distribution,421,342,"looks like a bowl balancing on a table. only see one ""leg"" on the left corner",1787695680459,1787695711512,31.053,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,8,206_349.png,H4,novel_top_familiar_bottom,206,349,"rectangle balancing on top of shape, main shape almost M like",1787695711515,1787695738504,26.989,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,9,186_15.png,D1,trained_distribution,186,15,looks like a tshirt with a rectangle at the bottom,1787695738506,1787695757617,19.111,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,10,128_121.png,C7,familiar_top_novel_bottom,128,121,looks like a kid with pigtails balancing on a surf board,1787695757620,1787695790700,33.08,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,11,10_7.png,A2,trained_distribution,10,7,bunny ears on top of a almost diamond shape with a triangle base,1787695790701,1787695810945,20.244,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,12,199_342.png,G3,novel_top_familiar_bottom,199,342,large block at the bottom with square missing in the bottom right corner with a bowl shaped shape on top,1787695810949,1787695848738,37.789,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,13,421_412.png,B6,familiar_top_novel_bottom,421,412,horizontal L on the bottom with a shape that looks like it has a beak on top,1787695848743,1787695879502,30.759,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,14,339_311.png,K11,entirely_held_out,339,311,looks like a castle,1787695879504,1787695885906,6.402,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,15,186_349.png,D4,novel_combination,186,349,looks like a man,1787695885910,1787695892164,6.254,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,16,124_7.png,F2,novel_top_familiar_bottom,124,7,looks like an M with bunny ears,1787695892169,1787695906874,14.705,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,17,128_342.png,C3,novel_combination,128,342,bowl shape on the bottom with an arrow shape in white between the two black pieces,1787695906878,1787695933359,26.481,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,18,10_15.png,A1,novel_combination,10,15,looks like a vase,1787695933363,1787695940011,6.648,FALSE
01M0XERQ8TV5N8Y3NVYKQG5TNE,01M0XEBJH4G5D0NKPXZ6BYKGS7,comp-between,2,0,pretest,19,78_152.png,L12,entirely_held_out,78,152,looks like a woman with a pony tail looking to the left,1787695940012,1787695961083,21.071,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,0,271_421.png,A2,trained_distribution,271,421,a crown on its side with a handle to hold it.,1787695649987,1787695688093,38.106,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,1,80_60.png,E1,novel_top_familiar_bottom,80,60,a bat flying with one ear visible on the lefthand side.,1787695688097,1787695728759,40.662,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,2,371_116.png,D4,novel_combination,371,116,pieces of wood put together with a cone at the front.,1787695728762,1787695784674,55.912,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,3,417_469.png,J10,entirely_held_out,417,469,a whole for a rectangle piece.,1787695784676,1787695831942,47.266,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,4,322_244.png,B3,trained_distribution,322,244,a very big head drinking from a fountain,1787695831945,1787695850442,18.497,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,5,14_206.png,K11,entirely_held_out,14,206,a gun of some sort with a handle and a suction part,1787695850445,1787695887858,37.413,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,6,32_157.png,L12,entirely_held_out,32,157,a dog,1787695887861,1787695902609,14.748,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,7,371_458.png,D8,familiar_top_novel_bottom,371,458,a person falling over,1787695902612,1787695914042,11.43,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,8,445_116.png,C4,trained_distribution,445,116,a strew with a winged part that goes into the wall.,1787695914045,1787695943009,28.964,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,9,322_112.png,B6,familiar_top_novel_bottom,322,112,a pin with a point.,1787695943012,1787695963408,20.396,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,10,274_244.png,G3,novel_top_familiar_bottom,274,244,a priest drinking from a fountain,1787695963412,1787695980075,16.663,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,11,271_60.png,A1,novel_combination,271,60,a sidewise image of a bird standing on a piece of rock,1787695980079,1787696014359,34.28,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,12,280_421.png,F2,novel_top_familiar_bottom,280,421,a star wars fighter up against an L shape.,1787696014362,1787696042741,28.379,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,13,445_73.png,C7,familiar_top_novel_bottom,445,73,a sidewise strew with a hole in it,1787696042744,1787696095642,52.898,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,14,245_116.png,H4,novel_top_familiar_bottom,245,116,a sidewise man with a hat.,1787696095645,1787696109992,14.347,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,15,202_368.png,I9,entirely_held_out,202,368,a sidewise man with a hat on,1787696109995,1787696133492,23.497,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,16,371_60.png,D1,trained_distribution,371,60,a cat with a tail up,1787696133495,1787696156258,22.763,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,17,271_98.png,A5,familiar_top_novel_bottom,271,98,a sidewise fish with its mouth open,1787696156261,1787696181575,25.314,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,18,445_244.png,C3,novel_combination,445,244,a sidewise house with a whole drinking from a fountain,1787696181578,1787696201641,20.063,FALSE
01M0XETPA4APE5RG3CX52WNZAV,01M0XEP3TSE5MTCHYTC004C3XD,comp-between,3,0,pretest,19,322_421.png,B2,novel_combination,322,421,a castle on a hill in the dar with a path,1787696201645,1787696224058,22.413,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,0,322_421.png,B2,trained_distribution,322,421,sinking ship,1787696018469,1787696027082,8.613,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,1,445_244.png,C3,trained_distribution,445,244,big key next to a plant,1787696027085,1787696047672,20.587,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,2,371_116.png,D4,trained_distribution,371,116,mechanical shape with two spikes,1787696047676,1787696068496,20.82,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,3,417_469.png,J10,entirely_held_out,417,469,a pirhana with a diamond nose,1787696068500,1787696099607,31.107,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,4,202_368.png,I9,entirely_held_out,202,368,"very block-y shape, with a small triangle attached",1787696099609,1787696127119,27.51,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,5,14_206.png,K11,entirely_held_out,14,206,trumpet,1787696127122,1787696146570,19.448,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,6,271_60.png,A1,trained_distribution,271,60,"sort of horseshoe shape, but one half looks like a sideways fence",1787696146574,1787696194534,47.96,FALSE
01M0XFGKS364T502MY6BASRSP2,01M0XEP3TXK5Z02SVJR2VASG8P,noncomp,3,0,pretest,7,32_157.png,L12,entirely_held_out,32,157,cat,1787696194538,1787696205350,10.812,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,0,66_138.png,A5,familiar_top_novel_bottom,66,138,it looks a bit like something spitting out a trapezoid to the left,1787695182457,1787695203262,20.805,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,1,20_63.png,D8,familiar_top_novel_bottom,20,63,like an arrow pointing to the left with a triangle cut out,1787695203278,1787695213450,10.172,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,2,72_24.png,G3,novel_top_familiar_bottom,72,24,"like an opened mouthed fish towards the left hand side, spikey on the right with a straight line",1787695213462,1787695236988,23.526,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,3,392_464.png,H4,novel_top_familiar_bottom,392,464,like a spiky fish meets horse,1787695237006,1787695246522,9.516,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,4,348_441.png,B2,novel_combination,348,441,it looks like a dragon with pointy hair spitting out fire which is  a triangle,1787695246527,1787695262736,16.209,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,5,411_314.png,E1,novel_top_familiar_bottom,411,314,an opened mouth pointing towards the left and an arrow pointing towards the right,1787695262740,1787695279755,17.015,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,6,261_161.png,L12,entirely_held_out,261,161,it looks like a person is hitchiking on the right hand side and leaning against a horizontal bollard with a point on the top,1787695279759,1787695304744,24.985,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,7,202_24.png,C3,novel_combination,202,24,it's like a square but with an open mouth pointing towards the left and a rectangle cut out of it,1787695304753,1787695323974,19.221,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,8,20_464.png,D4,novel_combination,20,464,"for the most part, it's like spiky fish tails, it points towards the right, but instead of a fish head it's hexagonal and large",1787695323987,1787695349504,25.517,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,9,250_441.png,F2,novel_top_familiar_bottom,250,441,"it looks like a dog with its mouth open booping something with its nose, and pointing towards the left",1787695349510,1787695368052,18.542,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,10,66_314.png,A1,novel_combination,66,314,"think pac man, pointing towards the left, but it's a bit pig-like, and has a goaty beard and the back of its head is two straight perpendicular lines",1787695368061,1787695404200,36.139,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,11,348_130.png,B6,familiar_top_novel_bottom,348,130,"it looks like someone has something spiky leaning down from their muscular calf, and the foot is pointing towards the left",1787695404209,1787695429442,25.233,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,12,313_396.png,I9,entirely_held_out,313,396,"three spiky teeth facing the right, there is a triangle cut out on the top, and the other part is at an angle facing the right connected with everything else",1787695429452,1787695465279,35.827,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,13,202_76.png,C7,familiar_top_novel_bottom,202,76,it's a zig zag connected to something which almost looks like the shadow or outline or someones knee,1787695465290,1787695488738,23.448,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,14,33_60.png,J10,entirely_held_out,33,60,"like a dog but with a large triangle for a head, facing the right",1787695488742,1787695502992,14.25,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,15,20_314.png,D1,trained_distribution,20,314,"like a chicken with its mouth open, facing the left, with a pointed triangle hanging from its mouth",1787695503001,1787695528789,25.788,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,16,348_24.png,B3,trained_distribution,348,24,"it looks like an animal with a long neck drinking from the ground, a rectangle cut out in the middle, and the other side looks like pac man.",1787695528794,1787695561073,32.279,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,17,66_441.png,A2,trained_distribution,66,441,like a happy open mouthed dog booping something with its nose,1787695561078,1787695572784,11.706,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,18,202_464.png,C4,trained_distribution,202,464,"four spikes on the left hand side, connected to a black mass which almost looks like a knee",1787695572790,1787695591807,19.017,FALSE
01M0XER0XX29HJPEX4FRYGSWYD,01M0XEBFZ0825AFF4R333DJ4HK,comp-within,1,0,pretest,19,467_218.png,K11,entirely_held_out,467,218,"a trapezoid balancing on a spiked black mass, and it's like there's two rectangles that make this up",1787695591823,1787695620342,28.519,FALSE
