playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M1HPGH2ANZEVSJ1JAX6F81R8,01M1HNZ7HJEQPEYJ9VDNGQFHBJ,noncomp,4,0,pretest,3,146_86.png,D4,trained_distribution,146,86,"looks like origami on the left with a larger portion of body, just the top part on the right",1788374997074,1788375034011,36.937,FALSE
01M1HPGH2ANZEVSJ1JAX6F81R8,01M1HNZ7HJEQPEYJ9VDNGQFHBJ,noncomp,4,0,pretest,4,294_68.png,I9,entirely_held_out,294,68,a cut off rectangle on the right that also opens up into many shapes with a pointer on the bottom,1788375034019,1788375094022,60.003,TRUE
01M1HPGH2ANZEVSJ1JAX6F81R8,01M1HNZ7HJEQPEYJ9VDNGQFHBJ,noncomp,4,0,pretest,5,338_349.png,L12,entirely_held_out,338,349,A lamp shade on top along with the bottom piece with 2 arms attached and a rectangle on bottom,1788375094027,1788375154041,60.014,TRUE
01M1HPGH2ANZEVSJ1JAX6F81R8,01M1HNZ7HJEQPEYJ9VDNGQFHBJ,noncomp,4,0,pretest,6,202_318.png,A1,trained_distribution,202,318,a leg on the bottom right attached to a body that consists of a rectangle for the back and a house shaped head while the other leg is an upstanding squar,1788375154043,1788375214049,60.006,TRUE
01M1HPGH2ANZEVSJ1JAX6F81R8,01M1HNZ7HJEQPEYJ9VDNGQFHBJ,noncomp,4,0,pretest,7,373_282.png,J10,entirely_held_out,373,282,1 arrow pointing up and 1 pointing down with a bent square in the middle,1788375214051,1788375267359,53.308,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,0,322_244.png,B3,trained_distribution,322,244,rhombus on a triangle,1788374985579,1788375028422,42.843,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,1,271_60.png,A1,novel_combination,271,60,crab,1788375028424,1788375082205,53.781,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,2,280_421.png,F2,novel_top_familiar_bottom,280,421,arrow pointing left to letter L,1788375082207,1788375116815,34.608,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,3,445_116.png,C4,trained_distribution,445,116,zig zag and a spike on the right with recag,1788375116817,1788375176821,60.004,TRUE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,4,14_206.png,K11,entirely_held_out,14,206,like a unique bold letter A,1788375176822,1788375228686,51.864,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,5,371_458.png,D8,familiar_top_novel_bottom,371,458,Letter N and L joined together.,1788375228688,1788375263495,34.807,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,6,32_157.png,L12,entirely_held_out,32,157,A W on left shape,1788375263498,1788375323500,60.002,TRUE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,7,322_421.png,B2,novel_combination,322,421,"A thick L, a castle wall attached to it.",1788375323501,1788375379393,55.892,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,8,445_244.png,C3,novel_combination,445,244,"a tall shape with a square in the middle, a rhombus on a triangle beside it by the right",1788375379395,1788375438118,58.723,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,9,245_116.png,H4,novel_top_familiar_bottom,245,116,"blocky U and spikes on the left, two on left",1788375438120,1788375494499,56.379,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,10,271_98.png,A5,familiar_top_novel_bottom,271,98,inverted zig zag E and an L attached to it by the right,1788375494502,1788375548153,53.651,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,11,371_60.png,D1,trained_distribution,371,60,A unique N shape with like a cat ear on the top placed at the right,1788375548155,1788375604750,56.595,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,12,322_112.png,B6,familiar_top_novel_bottom,322,112,Arrow to the right and a crown like shape to the left,1788375604752,1788375657148,52.396,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,13,445_73.png,C7,familiar_top_novel_bottom,445,73,"Like a rocket shape and a square in the middle, flat block on the right.",1788375657150,1788375708687,51.537,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,14,274_244.png,G3,novel_top_familiar_bottom,274,244,"zig zag L at the left, a rhombus on a triangle to the left",1788375708689,1788375766191,57.502,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,15,271_421.png,A2,trained_distribution,271,421,"L shape on right, tall block with a 3 point zig zag on left",1788375766193,1788375822257,56.064,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,16,417_469.png,J10,entirely_held_out,417,469,A W shape with a U cut,1788375822260,1788375864927,42.667,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,17,80_60.png,E1,novel_top_familiar_bottom,80,60,Like an X shape with cat ears on top right,1788375864929,1788375899365,34.436,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,18,202_368.png,I9,entirely_held_out,202,368,like blocky camera with a triangle to the right.,1788375899367,1788375942327,42.96,FALSE
01M1HPRVJTQV5TPMVZ0TB1CZ2R,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,19,371_116.png,D4,novel_combination,371,116,"A block with spikes up and down on the right, angle piece on left.",1788375942329,1788375995281,52.952,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,0,80_60.png,E1,novel_top_familiar_bottom,80,60,"first half of an 'X', the second part is kind of the same but distorted.",1788374338594,1788374370193,31.599,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,1,371_116.png,D4,novel_combination,371,116,A distorted '+' sign in the middle.,1788374370194,1788374394498,24.304,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,2,445_73.png,C7,familiar_top_novel_bottom,445,73,A trophy like figure turned 90 degrees anti-clockwise.,1788374394500,1788374416855,22.355,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,3,271_98.png,A5,familiar_top_novel_bottom,271,98,a three peaked mountain facing west.,1788374416856,1788374440393,23.537,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,4,202_368.png,I9,entirely_held_out,202,368,large distorted square in the middle with a triangle to the right of it.,1788374440394,1788374460813,20.419,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,5,322_244.png,B3,trained_distribution,322,244,an upside down triangle with a diamond on top of it in the right side of the picture. A large random block on the left hand side.,1788374460814,1788374496171,35.357,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,6,32_157.png,L12,entirely_held_out,32,157,"Two large interlocking diamond shapes on the left hand side of the picture. With a rhomboid shape on the right hand side, it is distorted heading off the picture.",1788374496172,1788374536907,40.735,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,7,417_469.png,J10,entirely_held_out,417,469,A single diamond shape in the bottom left hand side of the picture connected to a larger shape with a rectangle leading upwards of the picture and a spikey piece to the right of it.,1788374536908,1788374592568,55.66,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,8,271_421.png,A2,trained_distribution,271,421,3 mountain peaks facing to the left of the picture with a rectangle shape facing out to the right hand side of the picture in the bottom right.,1788374592570,1788374631838,39.268,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,9,445_116.png,C4,trained_distribution,445,116,Tilt your head left and it looks a little like a jester figure.,1788374631839,1788374656973,25.134,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,10,274_244.png,G3,novel_top_familiar_bottom,274,244,Upside down triangle with a diamond above it in the bottom right of the picture. to the left of it are two house with a rectangle in the middle with a distorted rectangle coming out of the top of it.,1788374656974,1788374711575,54.601,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,11,322_112.png,B6,familiar_top_novel_bottom,322,112,A house shape facing out towards the right hand side of the picture. Two lots of spikey pieces heading out the top and bottom of the picture.,1788374711576,1788374765011,53.435,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,12,371_60.png,D1,trained_distribution,371,60,Looks a little like batman holding a gun.,1788374765012,1788374783283,18.271,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,13,14_206.png,K11,entirely_held_out,14,206,It looks like a capital 'A' with a piece coming out to the right hand side of the picture.,1788374783284,1788374827323,44.039,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,14,280_421.png,F2,novel_top_familiar_bottom,280,421,"A capital 'L'  with a large diamond shape to the left of it (placed almost in the middle), and then a very flat house shape on the far left of the picture",1788374827324,1788374874735,47.411,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,15,445_244.png,C3,novel_combination,445,244,An upside down triangle with a diamond on top of it in the bottom right hand side of the picture with two triangles in the left hand side of the picture facing out left.,1788374874736,1788374917121,42.385,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,16,245_116.png,H4,novel_top_familiar_bottom,245,116,Two spikey pieces facing downwards and one spikey piece facing upwards,1788374917122,1788374947503,30.381,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,17,371_458.png,D8,familiar_top_novel_bottom,371,458,"Looks like three legs, two pointed towards the bottom of the picture and one facing towards the right hand side of the picture.",1788374947504,1788374993895,46.391,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,18,271_60.png,A1,novel_combination,271,60,One spikey piece facing upwards and one spikey piece facing downwards. three triangles facing to the left of the picture.,1788374993896,1788375052975,59.079,FALSE
01M1HP8XSEJHDCXHQNYH7CK7F6,01M1HNZFMHJVBG3FH9MYVSDQDF,comp-within,3,0,pretest,19,322_421.png,B2,novel_combination,322,421,Large block with a slant in the bottom land hand side of the picture.,1788375052976,1788375081245,28.269,FALSE
01M1HPC09AQHP5E3C1WNXDBK7C,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,0,445_116.png,C4,trained_distribution,445,116,This looks like a very odd router bit with two sharp tangs..,1788374976371,1788375034059,57.688,FALSE
01M1HPC09AQHP5E3C1WNXDBK7C,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,1,322_112.png,B6,familiar_top_novel_bottom,322,112,This one looks like a Christmas tree lying on its side,1788375034064,1788375057471,23.407,FALSE
01M1HPC09AQHP5E3C1WNXDBK7C,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,2,80_60.png,E1,novel_top_familiar_bottom,80,60,It looks like a cat with its back up,1788375057474,1788375078557,21.083,FALSE
01M1HPC09AQHP5E3C1WNXDBK7C,01M1HNZK6GZFFJ98G9C97SZE0A,comp-within,3,0,pretest,3,32_157.png,L12,entirely_held_out,32,157,This looks like a cat with a real fluffy tail,1788375078559,1788375113463,34.904,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,0,14_206.png,K11,entirely_held_out,14,206,fish,1788374585091,1788374617030,31.939,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,1,371_458.png,D8,familiar_top_novel_bottom,371,458,walk,1788374617036,1788374641249,24.213,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,2,271_98.png,A5,familiar_top_novel_bottom,271,98,fork,1788374641261,1788374648556,7.295,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,3,445_116.png,C4,trained_distribution,445,116,chunky c,1788374648570,1788374698476,49.906,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,4,280_421.png,F2,novel_top_familiar_bottom,280,421,learner,1788374698491,1788374705557,7.066,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,5,322_244.png,B3,trained_distribution,322,244,shield,1788374705567,1788374728762,23.195,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,6,80_60.png,E1,novel_top_familiar_bottom,80,60,armor,1788374728774,1788374736707,7.933,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,7,417_469.png,J10,entirely_held_out,417,469,diamond,1788374736717,1788374765393,28.676,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,8,445_73.png,C7,familiar_top_novel_bottom,445,73,tap,1788374765403,1788374771318,5.915,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,9,371_116.png,D4,novel_combination,371,116,two arrows,1788374771330,1788374789076,17.746,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,10,271_421.png,A2,trained_distribution,271,421,l fork,1788374789089,1788374804868,15.779,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,11,274_244.png,G3,novel_top_familiar_bottom,274,244,shield,1788374804885,1788374818180,13.295,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,12,202_368.png,I9,entirely_held_out,202,368,fish,1788374818195,1788374852940,34.745,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,13,322_112.png,B6,familiar_top_novel_bottom,322,112,chunky arrow,1788374852945,1788374872604,19.659,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,14,371_60.png,D1,trained_distribution,371,60,armor,1788374872616,1788374877518,4.902,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,15,32_157.png,L12,entirely_held_out,32,157,four pointer,1788374877531,1788374890898,13.367,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,16,445_244.png,C3,novel_combination,445,244,bowtie,1788374890912,1788374914093,23.181,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,17,245_116.png,H4,novel_top_familiar_bottom,245,116,U,1788374914102,1788374941444,27.342,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,18,322_421.png,B2,novel_combination,322,421,J,1788374941458,1788374985678,44.22,FALSE
01M1HPC7HN0GDEKJYZCJ22C0TN,01M1HNZK6DPR4P92Y2T8F5XDRV,comp-between,3,0,pretest,19,271_60.png,A1,novel_combination,271,60,X shape,1788374985694,1788374998565,12.871,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,0,202_318.png,A1,trained_distribution,202,318,wrench pointing down,1788374568807,1788374595510,26.703,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,1,218_181.png,B2,trained_distribution,218,181,bowl with fish,1788374595515,1788374615988,20.473,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,2,309_121.png,K11,entirely_held_out,309,121,king with crown,1788374615993,1788374627741,11.748,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,3,338_349.png,L12,entirely_held_out,338,349,mustache,1788374627745,1788374638576,10.831,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,4,146_86.png,D4,trained_distribution,146,86,W on top of S,1788374638580,1788374658108,19.528,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,5,294_68.png,I9,entirely_held_out,294,68,flying bat facing the left,1788374658114,1788374676350,18.236,FALSE
01M1HP9VFD4XR4JMG6Y4DWDHD7,01M1HNZ66BCC5C4CZAZZWHY7T3,noncomp,4,0,pretest,6,373_282.png,J10,entirely_held_out,373,282,up and down arrows,1788374676354,1788374699933,23.579,FALSE
